SCHID,C0110,C0112,C0114,C0116,C0120,C0121,C0122,C0125,C0129,C0134,C0136,C0138,C0140,C0139,C0141,C0143,C0142,C0144,C0146,C0150,C0153,C0155,C0158,C0162,C0166,C0170,C0169,C0161,C0157,C0163,C0165,C0167,C0174,C0183,C0176,C0181,C0175,C0177,C0179,C0186,C0600,C0602,C0604,C0606,C0608,C0190,C0192,C0196,C0198,C0204,C0206,C0208,C0210,C0212,C0214,C0216,C0218,C0610,C0612,C0614,C0616,C0618,C0621,C0622,C0624,C0626,C0628,C0630,C0632,C0636,C0638,C0640,C0642,C0644,C0646,C0648,C0650,C0652,C0654,C0656,C0658,C0660,C0661,C0663,C0665,C0667,C0669,C0671,C0674,C0676,C0678,C0681,C0682,C0684,C0686,C0266,C0268,C0265,C0267,C0269,C0270,C0272,C0278,C0271,C0273,C0274,C0276,C0277,C0279,C0280,C0282,C0284,C0286,C0288,C0290,C0292,C0294,C0296,C0298,C0300,C0302,C0304,C0690_R,C0705,C0688,C0374,C0376,C0378,C0381,C0383,C0385,C0387,C0382,C0380,C0384,C0386,C0389,C0391,C0393,C0402,C0404,C0406,C0408,C0410,C0412,C0422,C0424,C0426,C0428,C0430,C0432,C0434,C0436,C0442,C0444,C0446,C0448,C0450,C0452,C0454,C0456,C0532,C0534,C0536,C0538,C0560,C0562,C0568,C0570,C0572,C0578,C0578_DD,C0578_MM,C0578_YY,C0578_SOURCE,C0014_R,C0016_R,C0580,STRATA,CRISIS18,DISALC18,DISDRUG18,DISFIRE18,DISWEAP18,INCID18,INCPOL18,NONVIOINC18,NONVIOPOL18,OTHACT18,OUTSUS18,PROBWK18,SEC_FT18,SEC_PT18,STUOFF18,SVINC18,SVPOL18,VIOINC18,VIOPOL18,FR_URBAN,FR_LVEL,FR_SIZE,FINALWGT,REPFWT1,REPFWT2,REPFWT3,REPFWT4,REPFWT5,REPFWT6,REPFWT7,REPFWT8,REPFWT9,REPFWT10,REPFWT11,REPFWT12,REPFWT13,REPFWT14,REPFWT15,REPFWT16,REPFWT17,REPFWT18,REPFWT19,REPFWT20,REPFWT21,REPFWT22,REPFWT23,REPFWT24,REPFWT25,REPFWT26,REPFWT27,REPFWT28,REPFWT29,REPFWT30,REPFWT31,REPFWT32,REPFWT33,REPFWT34,REPFWT35,REPFWT36,REPFWT37,REPFWT38,REPFWT39,REPFWT40,REPFWT41,REPFWT42,REPFWT43,REPFWT44,REPFWT45,REPFWT46,REPFWT47,REPFWT48,REPFWT49,REPFWT50,IC0110,IC0112,IC0114,IC0116,IC0120,IC0121,IC0122,IC0125,IC0129,IC0134,IC0136,IC0138,IC0140,IC0139,IC0141,IC0143,IC0142,IC0144,IC0146,IC0150,IC0153,IC0155,IC0158,IC0162,IC0166,IC0170,IC0169,IC0161,IC0157,IC0163,IC0165,IC0167,IC0174,IC0183,IC0176,IC0181,IC0175,IC0177,IC0179,IC0186,IC0600,IC0602,IC0604,IC0606,IC0608,IC0190,IC0192,IC0196,IC0198,IC0204,IC0206,IC0208,IC0210,IC0212,IC0214,IC0216,IC0218,IC0610,IC0612,IC0614,IC0616,IC0618,IC0621,IC0622,IC0624,IC0626,IC0628,IC0630,IC0632,IC0636,IC0638,IC0640,IC0642,IC0644,IC0646,IC0648,IC0650,IC0652,IC0654,IC0656,IC0658,IC0660,IC0661,IC0663,IC0665,IC0667,IC0669,IC0671,IC0674,IC0676,IC0678,IC0681,IC0682,IC0684,IC0686,IC0266,IC0268,IC0265,IC0267,IC0269,IC0270,IC0272,IC0278,IC0271,IC0273,IC0274,IC0276,IC0277,IC0279,IC0280,IC0282,IC0284,IC0286,IC0288,IC0290,IC0292,IC0294,IC0296,IC0298,IC0300,IC0302,IC0304,IC0705,IC0688,IC0374,IC0376,IC0378,IC0381,IC0383,IC0385,IC0387,IC0382,IC0380,IC0384,IC0386,IC0389,IC0391,IC0393,IC0402,IC0404,IC0406,IC0408,IC0410,IC0412,IC0422,IC0424,IC0426,IC0428,IC0430,IC0432,IC0434,IC0436,IC0442,IC0444,IC0446,IC0448,IC0450,IC0452,IC0454,IC0456,IC0532,IC0534,IC0536,IC0538,IC0560,IC0562,IC0568,IC0570,IC0572,IC0578,IC0580
2961,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,-1,2,1,1,2,1,4,3,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,3,3,3,3,3,1,1,1,1,1,2,1,1,3,3,3,3,3,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,2,2,3,2,3,3,1,2,3,2,3,2,2,2,1,4,4,4,4,5,5,5,5,4,4,5,3,4,3,1,2,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,20,52,87,7,4,3,95,11,11,02282018,28,2,2018,0,1,5,45,232,7,-1,2,-1,2,18,4,8,2,11,0,0,0,2,13,0,0,10,2,2,2,3,14.1561,14.4833,14.8498,14.5621,14.1622,14.6087,14.6025,14.2812,14.3927,14.4368,14.5284,14.3677,14.2713,14.4054,14.1995,14.2414,14.7355,14.2107,14.4587,14.4194,14.3337,14.4853,14.0386,14.2953,14.9134,14.5680,14.5072,14.2464,15.0115,14.3353,14.2844,14.6852,14.3946,14.3959,14.4362,14.3512,14.4782,14.2602,14.9528,14.2832,14.6807,14.3523,14.2231,14.2736,14.6894,14.7206,14.2811,0.0000,14.4083,14.5834,14.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3501,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,-1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,3,3,3,3,3,2,-1,-1,2,-1,-1,1,1,3,3,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,3,1,2,3,2,3,3,1,3,3,2,2,2,2,2,2,4,4,4,5,5,5,5,5,4,1,5,4,5,4,2,-1,1,1,1,2,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,43,25,50,8,3,3,90,65,62,04022018,2,4,2018,2,2,2,45,334,6,0,6,-1,-1,11,9,8,6,14,0,1,0,1,19,0,0,3,3,4,3,3,14.4831,14.6882,14.7865,14.8890,14.8847,15.0358,14.9019,14.9723,14.7069,0.0000,14.8196,15.1198,14.5606,14.9188,15.0532,14.5573,14.5401,15.0227,14.5885,14.4395,14.5862,15.0114,14.7499,14.9293,14.4845,14.6786,14.7700,14.5956,14.9887,14.7420,14.7646,14.7167,15.0897,14.8921,14.5671,14.8584,14.8194,14.7945,14.6902,14.8191,14.5812,14.6944,14.6975,14.9411,14.9479,14.7077,14.7250,14.8400,14.6920,14.6733,14.5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,-1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,3,5,2,2,3,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,60,7,2,3,96,134,83,03052018,5,3,2018,0,1,1,60,241,7,-1,6,-1,-1,47,13,15,4,15,0,0,1,0,15,11,0,32,9,1,2,4,12.0101,12.2107,12.3833,12.2277,0.0000,12.1826,12.1880,12.3242,12.3691,12.4136,12.3061,12.3395,12.2430,12.5381,12.5994,12.5307,12.0301,12.3856,12.2565,12.3353,12.1011,12.5125,12.2538,12.4561,12.3858,12.4435,12.1333,12.3067,12.2663,12.0929,12.0570,11.9901,12.4317,12.2924,12.1497,12.2813,12.2101,12.1647,12.0063,12.0557,12.3754,12.2630,12.2830,12.0695,12.2755,12.1060,11.9683,11.8000,12.1895,12.3923,12.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0411,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,-1,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,3,3,3,3,3,1,1,2,2,-1,-1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,5,4,4,5,2,2,3,1,2,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,30,30,7,3,3,96,40,52,04072018,7,4,2018,0,1,1,20,231,5,4,4,-1,-1,13,13,4,4,9,0,1,2,0,9,1,1,9,9,1,2,3,17.5441,17.8502,18.1163,17.9792,18.3170,17.7419,17.7154,17.7491,17.7965,17.8463,18.0737,18.1326,17.6211,18.2191,18.1081,18.1756,17.8271,17.6183,17.9268,17.7597,17.5792,18.4349,17.8066,18.0194,0.0000,17.8648,17.9707,18.1311,18.1785,17.8844,17.9406,17.6581,18.0072,18.0561,18.0866,17.9597,17.7115,17.6593,17.7754,17.6547,17.7548,17.8434,17.8318,17.8463,17.8730,17.9394,17.5144,17.5230,18.1046,18.1666,17.7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,4,5,5,5,5,5,5,5,4,3,4,4,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,2,2,-1,1,1,1,1,1,1,23,75,90,8,2,2,94,200,250,04092018,9,4,2018,0,2,3,55,342,8,-1,6,-1,-1,14,14,7,7,13,0,0,5,0,13,0,0,7,7,2,3,4,9.6961,9.8404,9.8262,10.0494,9.7414,9.9016,9.7826,9.9812,9.8216,9.9897,9.9078,9.8985,9.9325,9.9776,9.6853,10.0119,9.8409,9.9453,9.8180,9.9546,9.9612,9.9642,9.8841,9.9381,9.8951,9.8931,10.0466,9.8967,9.8727,9.9846,9.8993,9.9184,9.8207,10.0227,10.0424,9.8307,9.9412,9.6439,10.0158,9.9735,9.9539,9.7610,9.9143,9.8961,9.8134,9.7951,0.0000,9.9133,9.7651,9.9236,9.8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0452,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,2,-1,-1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,5,5,5,5,5,5,4,4,4,2,-1,1,2,1,2,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,20,35,35,8,3,3,97,20,10,03062018,6,3,2018,0,1,2,35,313,8,-1,-1,-1,-1,2,2,0,0,2,0,0,0,0,2,0,0,2,2,3,3,1,32.8827,33.9617,34.7773,33.0714,33.6472,33.3650,33.3667,33.0270,33.7969,33.7839,33.7616,33.4215,33.3795,33.1419,34.0375,33.2129,32.9896,33.0469,33.0438,33.4621,33.8321,33.2011,33.0188,33.4384,33.6084,34.4541,34.1137,32.4052,33.0668,32.9444,33.4420,33.2105,32.1746,33.4748,34.4808,33.0114,33.7634,33.1213,34.5960,33.3784,34.1305,33.9670,32.7833,33.5669,34.2588,33.5200,34.2563,33.6575,0.0000,34.5012,34.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,-1,2,1,2,1,1,3,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,2,3,3,2,3,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,4,4,3,4,4,4,5,4,4,4,2,4,3,3,3,2,-1,1,1,2,-1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,25,50,70,9,3,3,96,222,86,02282018,28,2,2018,0,1,5,280,232,8,-1,5,-1,-1,232,7,20,3,196,0,1,1,1,204,2,2,212,4,2,2,3,17.4616,17.5068,17.8226,18.2772,17.4271,17.8631,17.6560,17.7737,17.6575,18.0127,17.8895,17.9254,17.7569,17.8670,17.4834,17.6133,17.8677,17.5373,17.6844,17.6274,17.9088,18.1583,17.5298,17.6321,17.8704,17.8045,18.1651,17.8959,18.0063,18.0027,17.8958,17.9720,18.0432,18.0634,18.0018,17.6426,17.7148,17.5576,18.3194,18.0624,17.8614,17.6727,17.6112,17.8607,17.6829,17.7634,17.6629,17.9827,0.0000,17.9779,17.5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,-1,2,1,2,1,1,4,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,-1,-1,-1,-1,-1,2,-1,-1,2,-1,-1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,4,4,5,5,5,5,5,5,4,5,4,4,4,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,5,40,40,8,4,3,96,29,27,05242018,24,5,2018,0,1,2,55,233,7,1,-1,-1,-1,9,3,6,1,4,0,0,0,2,4,0,0,3,2,3,2,3,12.7847,12.8765,13.1306,13.2180,13.0788,13.2825,13.3607,13.3031,12.8806,13.0775,12.9093,13.1350,13.2656,13.2212,13.1517,13.2366,13.2022,13.0538,13.3737,13.1073,13.3252,13.0896,0.0000,12.9204,12.8971,12.9398,12.8856,12.8440,13.0482,12.8726,13.1179,12.9616,12.8561,13.0062,12.6647,12.8743,13.1045,13.0446,12.7899,12.9190,12.9764,12.7803,13.0585,12.7397,13.0875,13.0193,12.8756,13.0866,13.0701,13.1577,13.3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,-1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,3,3,3,3,3,1,1,2,1,1,2,3,3,3,3,3,3,3,1,2,2,1,2,1,2,1,2,2,2,1,1,2,3,2,3,3,3,3,3,3,2,3,2,3,3,2,2,1,4,3,4,5,5,5,4,5,4,3,5,2,3,2,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,8,20,45,8,2,3,93,8,6,06062018,6,6,2018,0,1,2,40,213,7,-1,-1,-1,-1,3,3,1,1,2,0,0,0,1,2,0,0,2,2,3,2,1,26.5855,26.9892,27.4559,27.5022,27.3831,27.4188,27.2046,27.0814,27.9521,27.8073,27.4921,27.5704,27.3436,27.3063,27.6364,27.3784,27.1408,27.4439,26.9808,27.1309,27.3349,27.4570,26.9671,0.0000,26.8523,28.1852,26.9039,26.5240,26.8044,26.7634,27.2629,26.5857,27.0969,27.0260,27.1422,26.5715,26.9408,26.9477,26.8212,26.8430,26.6097,27.1158,27.0820,26.7861,26.7007,27.0512,26.9176,26.3640,27.0070,26.8295,27.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,5,5,4,4,3,4,4,4,4,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,40,8,2,2,94,25,20,03292018,29,3,2018,0,2,1,45,231,5,-1,3,-1,-1,37,25,16,11,0,5,0,1,0,13,1,1,21,14,1,2,3,17.5441,17.8502,18.1163,17.9792,18.3170,17.7419,17.7154,17.7491,17.7965,17.8463,18.0737,18.1326,17.6211,18.2191,18.1081,18.1756,17.8271,17.6183,17.9268,17.7597,17.5792,18.4349,17.8066,18.0194,18.0847,0.0000,17.9707,18.1311,18.1785,17.8844,17.9406,17.6581,18.0072,18.0561,18.0866,17.9597,17.7115,17.6593,17.7754,17.6547,17.7548,17.8434,17.8318,17.8463,17.8730,17.9394,17.5144,17.5230,18.1046,18.1666,17.7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,-1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,3,1,1,1,1,3,3,1,1,1,2,2,4,5,2,4,4,5,5,5,2,3,5,5,3,4,2,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,25,33,62,8,2,2,91,16,110,03082018,8,3,2018,0,1,5,90,342,5,1,21,-1,-1,74,34,39,19,0,0,2,6,0,40,2,0,35,15,2,3,4,9.6961,9.8404,9.8262,10.0494,9.7414,9.9016,9.7826,9.9812,9.8216,9.9897,9.9078,9.8985,9.9325,9.9776,9.6853,10.0119,9.8409,9.9453,9.8180,9.9546,9.9612,9.9642,9.8841,9.9381,9.8951,9.8931,10.0466,9.8967,9.8727,9.9846,9.8993,9.9184,9.8207,10.0227,10.0424,9.8307,9.9412,9.6439,10.0158,9.9735,9.9539,9.7610,9.9143,9.8961,9.8134,9.7951,9.8167,0.0000,9.7651,9.9236,9.8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,0,0,7,0,7,0,0,7,0,0,0,0,0,0,7,8,0,0
